Month,Year,PM2.5,PM10,NO2,SO2,CO,Ozone,AQI,Date_time,Day_of_week,is_weekend,Season,is_holiday,PM2.5_roll3,PM10_roll3,NO2_roll3,SO2_roll3,CO_roll3,Ozone_roll3,PM2.5_lag1,PM10_lag1,NO2_lag1,SO2_lag1,CO_lag1,Ozone_lag1,AQI_lag1
1,2021,234.32999999999998,561.95,52.85,5.18,2.185,16.43,482,2021-01-02,5,1,Winter,0,406.42,502.18500000000006,106.73,9.065,2.685,29.81,234.32999999999998,442.42,86.60499999999999,12.95,2.185,43.19,462.0
1,2021,225.07,239.04,86.60499999999999,10.93,1.4,44.29,263,2021-01-03,6,1,Winter,1,345.97,414.47,128.13666666666666,9.686666666666666,2.2566666666666664,34.63666666666666,234.32999999999998,561.95,52.85,5.18,2.185,16.43,482.0
1,2021,89.55,132.08,86.60499999999999,10.42,1.01,49.19,207,2021-01-04,0,0,Winter,0,239.55333333333337,311.02333333333337,125.92666666666666,8.843333333333334,1.67,36.63666666666666,225.07,239.04,86.60499999999999,10.93,1.4,44.29,263.0
1,2021,54.06,55.54,86.60499999999999,9.7,0.64,48.88,149,2021-01-05,1,0,Winter,0,122.89333333333333,142.22,149.19666666666663,10.35,1.0166666666666666,47.453333333333326,89.55,132.08,86.60499999999999,10.42,1.01,49.19,207.0
1,2021,155.59,180.14,86.60499999999999,10.29,1.18,44.47,252,2021-01-06,2,0,Winter,0,99.73333333333333,122.58666666666666,139.78333333333333,10.136666666666665,0.9433333333333334,47.51333333333333,54.06,55.54,86.60499999999999,9.7,0.64,48.88,149.0
1,2021,118.39,131.18,86.60499999999999,9.81,0.73,48.6,288,2021-01-07,3,0,Winter,0,109.34666666666665,122.28666666666668,121.41333333333334,9.933333333333332,0.85,47.31666666666666,155.59,180.14,86.60499999999999,10.29,1.18,44.47,252.0
1,2021,140.05,184.29,86.60499999999999,10.34,0.79,43.06,248,2021-01-08,4,0,Winter,0,138.01,165.20333333333332,114.73,10.146666666666667,0.9,45.376666666666665,118.39,131.18,86.60499999999999,9.81,0.73,48.6,288.0
1,2021,144.01,192.43,86.60499999999999,10.41,0.85,42.23,326,2021-01-09,5,1,Winter,0,134.15,169.3,103.30333333333334,10.186666666666666,0.79,44.63,140.05,184.29,86.60499999999999,10.34,0.79,43.06,248.0
1,2021,131.57,180.38,86.60499999999999,9.92,0.69,51.96,284,2021-01-10,6,1,Winter,1,138.54333333333332,185.70000000000002,101.45,10.223333333333334,0.7766666666666667,45.75,144.01,192.43,86.60499999999999,10.41,0.85,42.23,326.0
1,2021,135.92,208.99,86.60499999999999,10.49,0.75,55.06,281,2021-01-11,0,0,Winter,0,137.16666666666666,193.9333333333333,102.27,10.273333333333333,0.7633333333333333,49.75,131.57,180.38,86.60499999999999,9.92,0.69,51.96,284.0
1,2021,172.48,220.74,86.60499999999999,10.21,0.91,41.69,329,2021-01-12,1,0,Winter,0,146.65666666666667,203.37,103.3,10.206666666666667,0.7833333333333333,49.57,135.92,208.99,86.60499999999999,10.49,0.75,55.06,281.0
1,2021,224.71,330.04,86.60499999999999,7.27,1.22,31.49,378,2021-01-13,2,0,Winter,0,177.70333333333335,253.25666666666666,114.13999999999999,9.323333333333334,0.96,42.74666666666667,172.48,220.74,86.60499999999999,10.21,0.91,41.69,329.0
1,2021,234.32999999999998,417.42,86.60499999999999,8.49,1.75,32.11,422,2021-01-14,3,0,Winter,0,247.67,322.73333333333335,126.64666666666666,8.656666666666666,1.2933333333333332,35.096666666666664,224.71,330.04,86.60499999999999,7.27,1.22,31.49,378.0
1,2021,234.32999999999998,517.76,86.60499999999999,10.11,2.185,25.81,456,2021-01-15,4,0,Winter,0,344.3833333333334,421.74,148.85666666666668,8.623333333333333,1.8266666666666664,29.80333333333333,234.32999999999998,417.42,86.60499999999999,8.49,1.75,32.11,422.0
1,2021,185.66,230.76,86.60499999999999,7.39,1.65,27.53,388,2021-01-16,5,1,Winter,0,331.3666666666666,388.6466666666667,148.57333333333335,8.663333333333332,1.97,28.483333333333334,234.32999999999998,517.76,86.60499999999999,10.11,2.185,25.81,456.0
1,2021,222.01,249.23,86.60499999999999,9.56,1.4,36.8,342,2021-01-17,6,1,Winter,1,290.09666666666664,332.5833333333333,146.42666666666668,9.020000000000001,1.8533333333333333,30.046666666666667,185.66,230.76,86.60499999999999,7.39,1.65,27.53,388.0
1,2021,232.16,318.1,86.60499999999999,14.92,1.32,28.17,401,2021-01-18,0,0,Winter,0,213.27666666666664,266.03000000000003,157.14666666666668,10.623333333333335,1.4566666666666668,30.833333333333332,222.01,249.23,86.60499999999999,9.56,1.4,36.8,342.0
1,2021,227.93,299.28,86.60499999999999,12.98,1.69,23.02,400,2021-01-19,1,0,Winter,0,227.36666666666667,288.87,177.42666666666665,12.486666666666666,1.47,29.33,232.16,318.1,86.60499999999999,14.92,1.32,28.17,401.0
1,2021,159.91,193.78,86.60499999999999,7.45,0.88,31.96,322,2021-01-20,2,0,Winter,0,206.66666666666666,270.38666666666666,179.51333333333332,11.783333333333333,1.2966666666666666,27.71666666666667,227.93,299.28,86.60499999999999,12.98,1.69,23.02,400.0
1,2021,182.39,243.84,86.60499999999999,5.6,1.5,33.7,328,2021-01-21,3,0,Winter,0,190.07666666666668,245.63333333333333,201.56333333333336,8.676666666666666,1.3566666666666667,29.560000000000002,159.91,193.78,86.60499999999999,7.45,0.88,31.96,322.0
1,2021,234.32999999999998,358.0,86.60499999999999,4.4,2.185,26.88,412,2021-01-22,4,0,Winter,0,217.76,265.20666666666665,200.12333333333333,5.816666666666666,1.5566666666666666,30.846666666666668,182.39,243.84,86.60499999999999,5.6,1.5,33.7,328.0
1,2021,170.36,213.65,86.60499999999999,4.06,0.75,34.18,362,2021-01-23,5,1,Winter,0,221.24333333333334,271.83,200.45666666666668,4.6866666666666665,1.5133333333333334,31.58666666666667,234.32999999999998,358.0,86.60499999999999,4.4,2.185,26.88,412.0
1,2021,230.38,287.86,86.60499999999999,3.05,0.81,27.77,370,2021-01-24,6,1,Winter,1,237.24,286.50333333333333,149.63333333333333,3.8366666666666673,1.2833333333333334,29.61,170.36,213.65,86.60499999999999,4.06,0.75,34.18,362.0
1,2021,186.34,311.67,17.33,6.28,1.25,25.82,345,2021-01-25,0,0,Winter,0,195.69333333333336,271.06,94.91000000000001,4.463333333333334,0.9366666666666666,29.25666666666667,230.38,287.86,86.60499999999999,3.05,0.81,27.77,370.0
1,2021,207.46,344.53,21.93,9.03,1.34,26.24,369,2021-01-26,1,0,Winter,1,208.06000000000003,314.68666666666667,54.416666666666664,6.12,1.1333333333333335,26.61,186.34,311.67,17.33,6.28,1.25,25.82,345.0
1,2021,216.71,397.43,34.5,7.94,1.23,24.33,371,2021-01-27,2,0,Winter,0,203.50333333333336,351.21000000000004,24.586666666666662,7.75,1.2733333333333334,25.463333333333335,207.46,344.53,21.93,9.03,1.34,26.24,369.0
1,2021,234.32999999999998,496.55,40.31,9.89,1.9,26.13,373,2021-01-28,3,0,Winter,0,239.62666666666667,412.83666666666664,32.24666666666667,8.953333333333333,1.49,25.566666666666663,216.71,397.43,34.5,7.94,1.23,24.33,371.0
1,2021,234.32999999999998,396.57,86.60499999999999,4.94,2.185,21.55,440,2021-01-29,4,0,Winter,0,271.01,430.18333333333334,64.54,7.590000000000001,1.8033333333333335,24.00333333333333,234.32999999999998,496.55,40.31,9.89,1.9,26.13,373.0
1,2021,209.05,306.17,86.60499999999999,4.76,1.46,30.8,363,2021-01-30,5,1,Winter,0,268.45666666666665,399.7633333333333,86.14333333333333,6.53,1.88,26.16,234.32999999999998,396.57,86.60499999999999,4.94,2.185,21.55,440.0
1,2021,222.87,323.33,86.60499999999999,4.43,2.06,26.95,368,2021-01-31,6,1,Winter,1,244.51000000000002,342.02333333333337,113.78333333333335,4.71,1.9333333333333336,26.433333333333337,209.05,306.17,86.60499999999999,4.76,1.46,30.8,363.0
2,2021,234.32999999999998,398.91,86.60499999999999,4.76,2.09,30.4,400,2021-02-01,0,0,Winter,0,239.01666666666668,342.80333333333334,113.38666666666667,4.6499999999999995,1.8699999999999999,29.383333333333336,222.87,323.33,86.60499999999999,4.43,2.06,26.95,368.0
2,2021,234.32999999999998,416.62,86.60499999999999,6.06,2.185,24.16,408,2021-02-02,1,0,Winter,0,270.93,379.61999999999995,122.92333333333333,5.083333333333333,2.216666666666667,27.17,234.32999999999998,398.91,86.60499999999999,4.76,2.09,30.4,400.0
2,2021,209.32,299.0,86.60499999999999,3.83,1.92,28.02,367,2021-02-03,2,0,Winter,0,266.41333333333336,371.51,135.12666666666667,4.883333333333334,2.17,27.526666666666667,234.32999999999998,416.62,86.60499999999999,6.06,2.185,24.16,408.0
2,2021,134.66,170.25,86.60499999999999,3.13,1.04,36.53,352,2021-02-04,3,0,Winter,0,216.2566666666667,295.28999999999996,133.97,4.34,1.8199999999999996,29.570000000000004,209.32,299.0,86.60499999999999,3.83,1.92,28.02,367.0
2,2021,68.49,116.65,86.60499999999999,3.82,0.72,30.54,142,2021-02-05,4,0,Winter,0,137.49,195.29999999999998,129.20000000000002,3.5933333333333333,1.2266666666666666,31.69666666666667,134.66,170.25,86.60499999999999,3.13,1.04,36.53,352.0
2,2021,131.68,182.92,86.60499999999999,5.08,0.85,34.79,261,2021-02-06,5,1,Winter,0,111.61000000000001,156.60666666666665,110.11666666666667,4.01,0.87,33.953333333333326,68.49,116.65,86.60499999999999,3.82,0.72,30.54,142.0
2,2021,180.68,241.07,86.60499999999999,5.47,1.18,34.4,279,2021-02-07,6,1,Winter,1,126.95,180.21333333333334,104.35000000000001,4.789999999999999,0.9166666666666666,33.24333333333333,131.68,182.92,86.60499999999999,5.08,0.85,34.79,261.0
2,2021,234.32999999999998,369.18,86.60499999999999,4.32,1.73,30.28,375,2021-02-08,0,0,Winter,0,185.38000000000002,264.39000000000004,102.59666666666665,4.956666666666667,1.2533333333333334,33.156666666666666,180.68,241.07,86.60499999999999,5.47,1.18,34.4,279.0
2,2021,226.95,332.06,86.60499999999999,4.89,1.89,27.91,385,2021-02-09,1,0,Winter,0,217.13666666666668,314.1033333333333,118.31333333333333,4.8933333333333335,1.5999999999999999,30.863333333333333,234.32999999999998,369.18,86.60499999999999,4.32,1.73,30.28,375.0
2,2021,234.32999999999998,373.71,86.60499999999999,5.43,2.185,27.67,359,2021-02-10,2,0,Winter,0,240.27333333333334,358.31666666666666,132.48,4.88,2.0066666666666664,28.62,226.95,332.06,86.60499999999999,4.89,1.89,27.91,385.0
2,2021,201.81,317.99,86.60499999999999,4.6,1.72,24.75,370,2021-02-11,3,0,Winter,0,226.28333333333333,341.25333333333333,131.5,4.973333333333334,2.0033333333333334,26.776666666666667,234.32999999999998,373.71,86.60499999999999,5.43,2.185,27.67,359.0
2,2021,234.32999999999998,352.71,86.60499999999999,3.8,1.96,30.18,310,2021-02-12,4,0,Winter,0,230.88,348.1366666666666,118.02999999999999,4.609999999999999,2.026666666666667,27.533333333333335,201.81,317.99,86.60499999999999,4.6,1.72,24.75,370.0
2,2021,165.42,213.89,86.60499999999999,4.35,2.185,21.25,319,2021-02-13,5,1,Winter,0,202.65666666666667,294.8633333333333,109.89,4.25,2.0433333333333334,25.393333333333334,234.32999999999998,352.71,86.60499999999999,3.8,1.96,30.18,310.0
2,2021,198.9,286.26,86.60499999999999,4.7,2.07,28.86,371,2021-02-14,6,1,Winter,1,201.6866666666667,284.28666666666663,109.53000000000002,4.283333333333333,2.16,26.763333333333335,165.42,213.89,86.60499999999999,4.35,2.185,21.25,319.0
2,2021,174.53,292.2,86.60499999999999,3.85,2.0,18.42,335,2021-02-15,0,0,Winter,0,179.61666666666667,264.1166666666666,110.64,4.3,2.173333333333334,22.843333333333334,198.9,286.26,86.60499999999999,4.7,2.07,28.86,371.0
2,2021,182.05,278.41,86.60499999999999,3.87,1.81,25.66,344,2021-02-16,1,0,Winter,0,185.16,285.62333333333333,111.02666666666669,4.140000000000001,1.9600000000000002,24.313333333333333,174.53,292.2,86.60499999999999,3.85,2.0,18.42,335.0
2,2021,214.19,333.83,86.60499999999999,4.54,1.86,23.61,367,2021-02-17,2,0,Winter,0,190.25666666666666,301.48,110.32666666666667,4.086666666666667,1.8900000000000003,22.563333333333333,182.05,278.41,86.60499999999999,3.87,1.81,25.66,344.0
2,2021,167.49,249.49,86.60499999999999,4.55,1.7,24.92,335,2021-02-18,3,0,Winter,0,187.91,287.24333333333334,105.23333333333333,4.32,1.7900000000000003,24.73,214.19,333.83,86.60499999999999,4.54,1.86,23.61,367.0
2,2021,186.42,276.56,86.60499999999999,4.89,2.08,17.37,340,2021-02-19,4,0,Winter,0,189.36666666666667,286.62666666666667,99.92,4.659999999999999,1.8800000000000001,21.96666666666667,167.49,249.49,86.60499999999999,4.55,1.7,24.92,335.0
2,2021,127.6,208.49,84.16,4.04,1.9,21.84,293,2021-02-20,5,1,Winter,0,160.50333333333336,244.84666666666666,93.89666666666666,4.493333333333333,1.8933333333333335,21.376666666666665,186.42,276.56,86.60499999999999,4.89,2.08,17.37,340.0
2,2021,209.65,300.97,86.60499999999999,3.43,1.85,36.61,356,2021-02-21,6,1,Winter,1,174.55666666666664,262.00666666666666,90.58333333333333,4.12,1.9433333333333336,25.27333333333333,127.6,208.49,84.16,4.04,1.9,21.84,293.0
2,2021,206.34,334.88,86.60499999999999,3.83,2.07,34.37,352,2021-02-22,0,0,Winter,0,181.1966666666667,281.44666666666666,92.95666666666666,3.766666666666667,1.9400000000000002,30.939999999999998,209.65,300.97,86.60499999999999,3.43,1.85,36.61,356.0
2,2021,201.0,367.24,86.60499999999999,6.75,1.98,29.32,339,2021-02-23,1,0,Winter,0,205.66333333333333,334.36333333333334,99.13333333333333,4.670000000000001,1.9666666666666668,33.43333333333333,206.34,334.88,86.60499999999999,3.83,2.07,34.37,352.0
2,2021,234.32999999999998,420.65,86.60499999999999,6.47,2.185,27.42,350,2021-02-24,2,0,Winter,0,216.92,374.25666666666666,107.03333333333332,5.683333333333334,2.276666666666667,30.37,201.0,367.24,86.60499999999999,6.75,1.98,29.32,339.0
2,2021,193.5,352.73,86.60499999999999,4.2,2.07,27.52,337,2021-02-25,3,0,Winter,0,212.64,380.20666666666665,101.21666666666665,5.8066666666666675,2.276666666666667,28.08666666666667,234.32999999999998,420.65,86.60499999999999,6.47,2.185,27.42,350.0
2,2021,164.34,297.78,86.60499999999999,3.68,1.99,23.51,295,2021-02-26,4,0,Winter,0,200.42,357.0533333333333,100.88999999999999,4.783333333333334,2.28,26.150000000000002,193.5,352.73,86.60499999999999,4.2,2.07,27.52,337.0
2,2021,81.79,268.51,36.22,3.64,1.16,33.52,225,2021-02-27,5,1,Winter,0,146.54333333333335,306.34,75.91666666666667,3.8400000000000003,1.7400000000000002,28.183333333333337,164.34,297.78,86.60499999999999,3.68,1.99,23.51,295.0
2,2021,98.08,239.96,35.06,5.51,0.75,50.07,235,2021-02-28,6,1,Winter,1,114.73666666666668,268.75,57.663333333333334,4.276666666666667,1.3000000000000003,35.7,81.79,268.51,36.22,3.64,1.16,33.52,225.0
3,2021,97.62,247.38,32.72,5.71,0.72,43.21,187,2021-03-01,0,0,Summer,0,92.49666666666667,251.95000000000002,34.666666666666664,4.953333333333334,0.8766666666666669,42.26666666666667,98.08,239.96,35.06,5.51,0.75,50.07,235.0
3,2021,100.87,272.73,27.87,8.86,0.53,58.17,227,2021-03-02,1,0,Summer,0,98.85666666666668,253.35666666666668,31.883333333333336,6.6933333333333325,0.666666666666667,50.48333333333333,97.62,247.38,32.72,5.71,0.72,43.21,187.0
3,2021,131.63,264.11,36.28,10.91,1.0,37.3,259,2021-03-03,2,0,Summer,0,110.04,261.4066666666667,32.29,8.493333333333334,0.7500000000000003,46.22666666666667,100.87,272.73,27.87,8.86,0.53,58.17,227.0
3,2021,157.94,343.04,40.72,7.16,1.96,41.65,276,2021-03-04,3,0,Summer,0,130.14666666666668,293.29333333333335,34.95666666666667,8.976666666666667,1.1633333333333338,45.70666666666667,131.63,264.11,36.28,10.91,1.0,37.3,259.0
3,2021,139.43,309.98,34.06,4.88,1.05,43.07,290,2021-03-05,4,0,Summer,0,143.0,305.71000000000004,37.02,7.6499999999999995,1.336666666666667,40.67333333333334,157.94,343.04,40.72,7.16,1.96,41.65,276.0
3,2021,121.86,257.23,32.67,6.38,0.87,42.58,257,2021-03-06,5,1,Summer,0,139.74333333333334,303.4166666666667,35.81666666666667,6.140000000000001,1.2933333333333337,42.43333333333333,139.43,309.98,34.06,4.88,1.05,43.07,290.0
3,2021,154.41,300.45,38.21,7.92,2.185,50.3,270,2021-03-07,6,1,Summer,1,138.5666666666667,289.22,34.98,6.3933333333333335,1.4333333333333336,45.31666666666666,121.86,257.23,32.67,6.38,0.87,42.58,257.0
3,2021,110.05,233.19,43.89,4.32,1.46,42.61,227,2021-03-08,0,0,Summer,0,128.77333333333334,263.6233333333334,38.25666666666667,6.206666666666667,1.5700000000000003,45.163333333333334,154.41,300.45,38.21,7.92,2.185,50.3,270.0
3,2021,157.38,323.11,38.29,3.27,1.52,32.2,297,2021-03-09,1,0,Summer,0,140.61333333333334,285.5833333333333,40.13,5.17,1.786666666666667,41.703333333333326,110.05,233.19,43.89,4.32,1.46,42.61,227.0
3,2021,91.85,192.7,39.4,3.58,0.74,26.03,205,2021-03-10,2,0,Summer,0,119.76000000000003,249.66666666666666,40.52666666666667,3.723333333333333,1.2400000000000002,33.61333333333334,157.38,323.11,38.29,3.27,1.52,32.2,297.0
3,2021,121.57,233.44,56.27,4.22,1.7,31.05,262,2021-03-11,3,0,Summer,1,123.60000000000002,249.75,44.65333333333333,3.69,1.3200000000000003,29.76,91.85,192.7,39.4,3.58,0.74,26.03,205.0
3,2021,85.57,207.14,50.96,4.43,1.16,25.73,203,2021-03-12,4,0,Summer,0,99.66333333333334,211.09333333333333,48.876666666666665,4.076666666666667,1.2000000000000002,27.603333333333335,121.57,233.44,56.27,4.22,1.7,31.05,262.0
3,2021,138.97,245.6,42.87,4.24,1.23,26.71,236,2021-03-13,5,1,Summer,0,115.37,228.72666666666666,50.03333333333333,4.296666666666667,1.3633333333333335,27.830000000000002,85.57,207.14,50.96,4.43,1.16,25.73,203.0
3,2021,132.36,253.72,39.84,4.11,0.74,30.27,251,2021-03-14,6,1,Summer,1,118.9666666666667,235.48666666666668,44.55666666666667,4.260000000000001,1.0433333333333337,27.570000000000004,138.97,245.6,42.87,4.24,1.23,26.71,236.0
3,2021,126.93,265.71,40.58,3.79,0.86,28.14,219,2021-03-15,0,0,Summer,0,132.75333333333336,255.01,41.096666666666664,4.046666666666667,0.9433333333333337,28.373333333333335,132.36,253.72,39.84,4.11,0.74,30.27,251.0
3,2021,146.41,391.08,39.3,3.5,0.86,20.61,277,2021-03-16,1,0,Summer,0,135.23333333333335,303.50333333333333,39.906666666666666,3.8000000000000003,0.8200000000000003,26.34,126.93,265.71,40.58,3.79,0.86,28.14,219.0
3,2021,138.5,358.46,40.96,4.95,0.78,20.82,352,2021-03-17,2,0,Summer,0,137.28,338.41666666666663,40.28,4.08,0.8333333333333336,23.19,146.41,391.08,39.3,3.5,0.86,20.61,277.0
3,2021,152.31,380.31,41.81,4.93,1.03,20.78,313,2021-03-18,3,0,Summer,0,145.74000000000004,376.6166666666666,40.69,4.46,0.8900000000000002,20.736666666666668,138.5,358.46,40.96,4.95,0.78,20.82,352.0
3,2021,114.38,311.33,42.18,4.77,0.76,27.42,298,2021-03-19,4,0,Summer,0,135.06333333333336,350.0333333333333,41.65,4.883333333333333,0.856666666666667,23.00666666666667,152.31,380.31,41.81,4.93,1.03,20.78,313.0
3,2021,145.03,284.59,54.15,5.57,1.04,17.7,264,2021-03-20,5,1,Summer,0,137.24,325.41,46.046666666666674,5.09,0.9433333333333337,21.96666666666667,114.38,311.33,42.18,4.77,0.76,27.42,298.0
3,2021,186.0,404.45,16.67,17.52,0.92,24.98,316,2021-03-21,6,1,Summer,1,148.47000000000003,333.45666666666665,37.666666666666664,9.286666666666667,0.9066666666666671,23.366666666666664,145.03,284.59,54.15,5.57,1.04,17.7,264.0
3,2021,85.87,328.0,13.09,8.61,0.73,18.14,283,2021-03-22,0,0,Summer,0,138.9666666666667,339.0133333333333,27.97,10.566666666666666,0.896666666666667,20.27333333333333,186.0,404.45,16.67,17.52,0.92,24.98,316.0
3,2021,75.4,281.04,86.60499999999999,6.32,1.75,17.33,232,2021-03-23,1,0,Summer,0,115.7566666666667,337.83,45.053333333333335,10.816666666666668,1.1333333333333335,20.150000000000002,85.87,328.0,13.09,8.61,0.73,18.14,283.0
3,2021,90.99,181.2,69.97,6.43,0.88,37.66,177,2021-03-24,2,0,Summer,0,84.08666666666669,263.41333333333336,62.81999999999999,7.12,1.1200000000000003,24.376666666666665,75.4,281.04,86.60499999999999,6.32,1.75,17.33,232.0
3,2021,83.85,208.21,8.58,8.25,0.53,19.28,194,2021-03-25,3,0,Summer,0,83.41333333333336,223.48333333333335,61.31666666666666,7.0,1.0533333333333337,24.756666666666664,90.99,181.2,69.97,6.43,0.88,37.66,177.0
3,2021,110.6,228.02,12.28,14.86,0.7,22.46,221,2021-03-26,4,0,Summer,0,95.14666666666669,205.81000000000003,30.27666666666666,9.846666666666666,0.7033333333333336,26.46666666666667,83.85,208.21,8.58,8.25,0.53,19.28,194.0
3,2021,166.83,307.27,13.77,23.44,0.85,27.62,268,2021-03-27,5,1,Summer,0,120.42666666666668,247.83333333333334,11.543333333333328,15.516666666666666,0.6933333333333337,23.12,110.6,228.02,12.28,14.86,0.7,22.46,221.0
3,2021,181.38,336.8,15.77,19.59,0.85,29.59,268,2021-03-28,6,1,Summer,1,152.9366666666667,290.69666666666666,13.939999999999996,19.296666666666667,0.8000000000000003,26.55666666666667,166.83,307.27,13.77,23.44,0.85,27.62,268.0
3,2021,111.31,356.5,66.61,7.14,1.56,37.62,215,2021-03-29,0,0,Summer,1,153.17333333333335,333.5233333333333,32.04999999999999,16.723333333333333,1.0866666666666671,31.61,181.38,336.8,15.77,19.59,0.85,29.59,268.0
3,2021,71.45,378.18,4.43,8.69,0.57,40.79,248,2021-03-30,1,0,Summer,0,121.38000000000001,357.16,28.936666666666667,11.806666666666667,0.9933333333333336,36.0,111.31,356.5,66.61,7.14,1.56,37.62,215.0
3,2021,67.01,293.43,40.76,16.02,0.49,58.43,152,2021-03-31,2,0,Summer,0,83.25666666666669,342.7033333333334,37.26666666666666,10.616666666666665,0.8733333333333336,45.61333333333332,71.45,378.18,4.43,8.69,0.57,40.79,248.0
4,2021,62.95,278.87,40.55,28.06,0.88,62.68,231,2021-04-01,3,0,Summer,0,67.1366666666667,316.82666666666665,28.58,17.59,0.646666666666667,53.96666666666667,67.01,293.43,40.76,16.02,0.49,58.43,152.0
4,2021,85.17,218.59,58.47,31.37,1.23,45.1,197,2021-04-02,4,0,Summer,1,71.71000000000002,263.63,46.593333333333334,25.150000000000002,0.866666666666667,55.403333333333336,62.95,278.87,40.55,28.06,0.88,62.68,231.0
4,2021,69.14,189.48,69.28,17.71,1.4,43.44,159,2021-04-03,5,1,Summer,0,72.42000000000002,228.98000000000002,56.1,25.713333333333335,1.1700000000000002,50.406666666666666,85.17,218.59,58.47,31.37,1.23,45.1,197.0
4,2021,94.37,250.37,78.08,28.72,1.66,35.48,198,2021-04-04,6,1,Summer,1,82.89333333333336,219.48000000000002,68.61,25.933333333333334,1.4300000000000004,41.339999999999996,69.14,189.48,69.28,17.71,1.4,43.44,159.0
4,2021,76.91,230.03,79.56,20.31,1.81,54.96,188,2021-04-05,0,0,Summer,0,80.14000000000003,223.29333333333332,75.64,22.246666666666666,1.6233333333333337,44.626666666666665,94.37,250.37,78.08,28.72,1.66,35.48,198.0
4,2021,172.48,455.72,18.73,17.63,1.18,47.63,377,2021-04-06,1,0,Summer,0,114.58666666666669,312.04,58.79,22.22,1.55,46.02333333333333,76.91,230.03,79.56,20.31,1.81,54.96,188.0
4,2021,78.51,293.92,9.0,9.48,0.57,39.89,304,2021-04-07,2,0,Summer,0,109.30000000000001,326.5566666666667,35.763333333333335,15.806666666666667,1.1866666666666668,47.49333333333334,172.48,455.72,18.73,17.63,1.18,47.63,377.0
4,2021,72.39,179.66,54.12,9.76,1.4,50.08,152,2021-04-08,3,0,Summer,0,107.79333333333334,309.7666666666667,27.28333333333333,12.29,1.05,45.86666666666667,78.51,293.92,9.0,9.48,0.57,39.89,304.0
4,2021,62.75,170.91,55.34,15.53,1.36,55.41,157,2021-04-09,4,0,Summer,0,71.21666666666668,214.83,39.486666666666665,11.589999999999998,1.1100000000000003,48.46,72.39,179.66,54.12,9.76,1.4,50.08,152.0
4,2021,89.09,241.68,67.94,25.88,1.65,41.17,189,2021-04-10,5,1,Summer,0,74.74333333333335,197.41666666666666,59.133333333333326,17.05666666666667,1.4700000000000004,48.88666666666666,62.75,170.91,55.34,15.53,1.36,55.41,157.0
4,2021,83.4,223.02,64.4,20.13,1.65,42.99,181,2021-04-11,6,1,Summer,1,78.41333333333336,211.87000000000003,62.56,20.513333333333332,1.5533333333333337,46.52333333333333,89.09,241.68,67.94,25.88,1.65,41.17,189.0
4,2021,116.89,295.56,79.81,22.39,1.79,39.73,226,2021-04-12,0,0,Summer,0,96.46000000000002,253.42,70.71666666666667,22.8,1.696666666666667,41.296666666666674,83.4,223.02,64.4,20.13,1.65,42.99,181.0
4,2021,119.0,314.03,74.66,26.81,1.78,39.16,279,2021-04-13,1,0,Summer,0,106.43000000000002,277.53666666666663,72.95666666666666,23.11,1.7400000000000002,40.626666666666665,116.89,295.56,79.81,22.39,1.79,39.73,226.0
4,2021,73.31,234.69,56.01,18.07,1.41,42.58,214,2021-04-14,2,0,Summer,1,103.06666666666668,281.4266666666667,70.16,22.423333333333332,1.6600000000000001,40.49,119.0,314.03,74.66,26.81,1.78,39.16,279.0
4,2021,97.54,286.71,60.28,22.82,1.58,42.53,235,2021-04-15,3,0,Summer,0,96.61666666666669,278.4766666666667,63.65,22.566666666666666,1.59,41.42333333333334,73.31,234.69,56.01,18.07,1.41,42.58,214.0
4,2021,132.11,323.16,71.69,19.4,1.69,43.17,232,2021-04-16,4,0,Summer,0,100.9866666666667,281.52000000000004,62.66,20.096666666666664,1.5600000000000003,42.76,97.54,286.71,60.28,22.82,1.58,42.53,235.0
4,2021,51.27,130.61,42.83,2.59,1.23,27.52,142,2021-04-17,5,1,Summer,0,93.64000000000003,246.8266666666667,58.26666666666667,14.936666666666667,1.5000000000000002,37.74,132.11,323.16,71.69,19.4,1.69,43.17,232.0
4,2021,87.02,197.75,49.58,6.28,1.57,35.45,161,2021-04-18,6,1,Summer,1,90.13333333333337,217.17333333333337,54.699999999999996,9.423333333333334,1.4966666666666668,35.38,51.27,130.61,42.83,2.59,1.23,27.52,142.0
4,2021,99.27,260.87,54.65,9.73,1.51,38.11,212,2021-04-19,0,0,Summer,0,79.18666666666668,196.41,49.02,6.2,1.4366666666666672,33.693333333333335,87.02,197.75,49.58,6.28,1.57,35.45,161.0
4,2021,70.73,204.81,45.32,17.39,1.3,58.95,178,2021-04-20,1,0,Summer,0,85.67333333333335,221.14333333333335,49.85,11.133333333333335,1.4600000000000002,44.17000000000001,99.27,260.87,54.65,9.73,1.51,38.11,212.0
4,2021,56.54,128.35,31.87,4.41,1.2,44.01,132,2021-04-21,2,0,Summer,0,75.51333333333335,198.01000000000002,43.946666666666665,10.51,1.336666666666667,47.02333333333333,70.73,204.81,45.32,17.39,1.3,58.95,178.0
4,2021,53.53,129.73,40.15,5.22,1.38,62.0,152,2021-04-22,3,0,Summer,0,60.26666666666669,154.29666666666668,39.11333333333333,9.006666666666666,1.2933333333333337,54.98666666666667,56.54,128.35,31.87,4.41,1.2,44.01,132.0
